reference,planning-application,planning-condition,documentation-url,document-url,organisation,notes,entry-date,start-date,end-date
23/02547/FUL-2,23/02547/FUL,U0120151,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02547/FUL,,local-authority:DNC,,2024-03-20,2024-03-20,
23/02547/FUL-3,23/02547/FUL,U0120152,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02547/FUL,,local-authority:DNC,,2024-03-20,2024-03-20,
23/02547/FUL-4,23/02547/FUL,CON1C,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02547/FUL,,local-authority:DNC,,2024-03-20,2024-03-20,
23/02547/FUL-5,23/02547/FUL,CON2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02547/FUL,,local-authority:DNC,,2024-03-20,2024-03-20,
23/02547/FUL-6,23/02547/FUL,CON3B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02547/FUL,,local-authority:DNC,,2024-03-20,2024-03-20,
23/02547/FUL-7,23/02547/FUL,DA01,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02547/FUL,,local-authority:DNC,,2024-03-20,2024-03-20,
23/02547/FUL-8,23/02547/FUL,U0120153,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02547/FUL,,local-authority:DNC,,2024-03-20,2024-03-20,
23/02550/FUL-1,23/02550/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02550/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02550/FUL-2,23/02550/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02550/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02550/FUL-3,23/02550/FUL,U0118353,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02550/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02550/FUL-4,23/02550/FUL,U0118354,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02550/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02550/FUL-5,23/02550/FUL,U0118355,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02550/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02553/FUL-1,23/02553/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02553/FUL,,local-authority:DNC,,2024-04-24,2024-04-24,
23/02553/FUL-2,23/02553/FUL,U0121531,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02553/FUL,,local-authority:DNC,,2024-04-24,2024-04-24,
23/02553/FUL-3,23/02553/FUL,U0121532,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02553/FUL,,local-authority:DNC,,2024-04-24,2024-04-24,
23/02556/FUL-1,23/02556/FUL,U0117586,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02556/FUL,,local-authority:DNC,,2024-01-22,2024-01-22,
23/02556/FUL-2,23/02556/FUL,U0117587,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02556/FUL,,local-authority:DNC,,2024-01-22,2024-01-22,
23/02556/FUL-3,23/02556/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02556/FUL,,local-authority:DNC,,2024-01-22,2024-01-22,
23/02557/FUL-1,23/02557/FUL,U0130768,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-2,23/02557/FUL,U0130769,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-3,23/02557/FUL,U0130770,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-4,23/02557/FUL,U0130771,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-5,23/02557/FUL,U0130772,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-6,23/02557/FUL,U0130773,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-7,23/02557/FUL,U0130774,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-8,23/02557/FUL,U0130775,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-9,23/02557/FUL,U0130776,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-10,23/02557/FUL,U0130777,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-11,23/02557/FUL,U0130778,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-12,23/02557/FUL,U0130779,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-13,23/02557/FUL,U0130780,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-14,23/02557/FUL,U0130781,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-15,23/02557/FUL,U0130782,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-16,23/02557/FUL,U0130783,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-17,23/02557/FUL,U0130784,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-18,23/02557/FUL,CON2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-19,23/02557/FUL,CON3B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-20,23/02557/FUL,U0130785,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02557/FUL-21,23/02557/FUL,U0130786,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02557/FUL,,local-authority:DNC,,2024-12-16,2024-12-16,
23/02558/COU-1,23/02558/COU,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02558/COU,,local-authority:DNC,,2024-02-22,2024-02-22,
23/02558/COU-2,23/02558/COU,U0119253,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02558/COU,,local-authority:DNC,,2024-02-22,2024-02-22,
23/02559/TPO-1,23/02559/TPO,U0117346,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02559/TPO,,local-authority:DNC,,2024-01-19,2024-01-19,
23/02559/TPO-2,23/02559/TPO,U0117348,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02559/TPO,,local-authority:DNC,,2024-01-19,2024-01-19,
23/02561/FUL-1,23/02561/FUL,U0116978,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02561/FUL,,local-authority:DNC,,2024-01-05,2024-01-05,
23/02561/FUL-2,23/02561/FUL,U0116979,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02561/FUL,,local-authority:DNC,,2024-01-05,2024-01-05,
23/02562/TPO-1,23/02562/TPO,U0117492,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02562/TPO,,local-authority:DNC,,2024-01-19,2024-01-19,
23/02562/TPO-2,23/02562/TPO,U0117493,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02562/TPO,,local-authority:DNC,,2024-01-19,2024-01-19,
23/02562/TPO-3,23/02562/TPO,U0117494,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02562/TPO,,local-authority:DNC,,2024-01-19,2024-01-19,
23/02563/FUL-1,23/02563/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02563/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02563/FUL-2,23/02563/FUL,U0118606,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02563/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02563/FUL-3,23/02563/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02563/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02566/FUL-1,23/02566/FUL,U0125348,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02566/FUL-2,23/02566/FUL,U0125349,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02566/FUL-3,23/02566/FUL,U0125350,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02566/FUL-4,23/02566/FUL,U0125351,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02566/FUL-5,23/02566/FUL,U0125352,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02566/FUL-6,23/02566/FUL,U0125353,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02566/FUL-7,23/02566/FUL,U0125354,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02566/FUL-8,23/02566/FUL,U0125355,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02566/FUL-9,23/02566/FUL,U0125356,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02566/FUL-10,23/02566/FUL,U0125357,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02566/FUL-11,23/02566/FUL,U0125358,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02566/FUL-12,23/02566/FUL,U0125359,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02566/FUL,,local-authority:DNC,,2024-07-29,2024-07-29,
23/02568/FUL-1,23/02568/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02568/FUL,,local-authority:DNC,,2024-01-29,2024-01-29,
23/02568/FUL-2,23/02568/FUL,U0118202,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02568/FUL,,local-authority:DNC,,2024-01-29,2024-01-29,
23/02568/FUL-3,23/02568/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02568/FUL,,local-authority:DNC,,2024-01-29,2024-01-29,
23/02570/TPO-1,23/02570/TPO,U0118183,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02570/TPO,,local-authority:DNC,,2024-01-29,2024-01-29,
23/02570/TPO-2,23/02570/TPO,U0118184,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02570/TPO,,local-authority:DNC,,2024-01-29,2024-01-29,
23/02570/TPO-3,23/02570/TPO,U0118185,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02570/TPO,,local-authority:DNC,,2024-01-29,2024-01-29,
23/02575/FUL-1,23/02575/FUL,U0117251,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02575/FUL,,local-authority:DNC,,2024-01-11,2024-01-11,
23/02575/FUL-2,23/02575/FUL,U0117252,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02575/FUL,,local-authority:DNC,,2024-01-11,2024-01-11,
23/02581/LBC-1,23/02581/LBC,STAT7,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02581/LBC,,local-authority:DNC,,2024-04-16,2024-04-16,
23/02581/LBC-2,23/02581/LBC,U0121160,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02581/LBC,,local-authority:DNC,,2024-04-16,2024-04-16,
23/02581/LBC-3,23/02581/LBC,U0121161,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02581/LBC,,local-authority:DNC,,2024-04-16,2024-04-16,
23/02581/LBC-4,23/02581/LBC,U0121162,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02581/LBC,,local-authority:DNC,,2024-04-16,2024-04-16,
23/02582/FUL-1,23/02582/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-2,23/02582/FUL,U0118542,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-3,23/02582/FUL,U0118543,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-4,23/02582/FUL,U0118544,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-5,23/02582/FUL,U0118545,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-6,23/02582/FUL,DA01,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-7,23/02582/FUL,U0118546,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-8,23/02582/FUL,U0118547,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-9,23/02582/FUL,U0118548,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-10,23/02582/FUL,HIGH2,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-11,23/02582/FUL,HIGH3,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-12,23/02582/FUL,U0118549,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-13,23/02582/FUL,CON2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-14,23/02582/FUL,NOPD1B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-15,23/02582/FUL,NOPD3B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02582/FUL-16,23/02582/FUL,NOPD4B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02582/FUL,,local-authority:DNC,,2024-02-08,2024-02-08,
23/02583/FUL-1,23/02583/FUL,U0119051,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02583/FUL,,local-authority:DNC,,2024-02-20,2024-02-20,
23/02583/FUL-2,23/02583/FUL,U0119052,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02583/FUL,,local-authority:DNC,,2024-02-20,2024-02-20,
23/02583/FUL-3,23/02583/FUL,U0119053,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02583/FUL,,local-authority:DNC,,2024-02-20,2024-02-20,
23/02586/FUL-1,23/02586/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02586/FUL,,local-authority:DNC,,2024-01-31,2024-01-31,
23/02586/FUL-2,23/02586/FUL,U0118296,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02586/FUL,,local-authority:DNC,,2024-01-31,2024-01-31,
23/02586/FUL-3,23/02586/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02586/FUL,,local-authority:DNC,,2024-01-31,2024-01-31,
23/02589/FUL-1,23/02589/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02589/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02589/FUL-2,23/02589/FUL,U0118330,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02589/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02589/FUL-3,23/02589/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02589/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02589/FUL-4,23/02589/FUL,NOPD1B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02589/FUL,,local-authority:DNC,,2024-02-05,2024-02-05,
23/02591/FUL-1,23/02591/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02591/FUL,,local-authority:DNC,,2024-01-12,2024-01-12,
23/02591/FUL-2,23/02591/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02591/FUL,,local-authority:DNC,,2024-01-12,2024-01-12,
23/02591/FUL-3,23/02591/FUL,U0117294,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02591/FUL,,local-authority:DNC,,2024-01-12,2024-01-12,
23/02595/COU-1,23/02595/COU,U0119733,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02595/COU,,local-authority:DNC,,2024-03-05,2024-03-05,
23/02595/COU-2,23/02595/COU,U0119734,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02595/COU,,local-authority:DNC,,2024-03-05,2024-03-05,
23/02595/COU-3,23/02595/COU,U0119735,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02595/COU,,local-authority:DNC,,2024-03-05,2024-03-05,
23/02595/COU-4,23/02595/COU,U0119736,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02595/COU,,local-authority:DNC,,2024-03-05,2024-03-05,
23/02598/FUL-1,23/02598/FUL,U0125630,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/02598/FUL,,local-authority:DNC,,2024-08-08,2024-08-08,
